WORD,WORD_LOWER,WORD_CLASS,EMO_MEAN,EMO_STD,AROUSAL_MEAN,AROUSAL_STD,IMAGE_MEAN,IMAGE_STD,LETTERS,PHONEMES,SYLLABLES,Ftot/1MIL,N,FN,HFN,FHFN,BIGmean(TOKEN),ACCENT
TOAST,toast,N,0.6,0.966091783079296,2.36842105263158,1.34207659641441,6.66666666666667,0.5,5,4,1,3.5,0,0,0,0,74279.75,1
TOASTER,toaster,N,0.82,1.18,1.68,0.78,5.59,1.65,7,6,2,0.17,1,0.17,0,0,342320.166666667,1
TOBEN,toben,V,-1.1,1.1,3.63157894736842,1.30002249193318,5.11,1.45,5,5,2,7,3,131,1,124,360073,1
TOCHTER,tochter,N,1.67647058823529,1.06516717240504,2.27777777777778,1.17851130197758,5.07692307692308,1.99846094628996,7,6,2,96,0,0,0,0,451188.166666667,1
TOD,tod,N,-2.8,0.632455532033676,4.05555555555556,1.21132995564293,4.44444444444444,1.9436506316151,3,3,1,169.833333333333,4,242.67,0,0,23156,1
TODFEIND,todfeind,N,-2.7,0.674948557710553,4.52941176470588,0.874474632195206,4.22222222222222,1.92209376577847,8,7,2,3.83333333333333,0,0,0,0,234151.857142857,1
TOILETTE,toilette,N,-0.68,1.59,2.36,1.18,5.64,1.33,8,7,3,9.5,0,0,0,0,90530.2857142857,3
TOLERANT,tolerant,A,2,0.67,2.33333333333333,1.2833778958395,2.22,1.09,8,8,3,2.83333333333333,1,39,1,39,316300.714285714,3
TOLERANZ,toleranz,N,2.3,0.948683298050514,2.64705882352941,0.861769724940213,1.88888888888889,0.781735959970572,8,8,3,6.5,1,2.83,0,0,305160,3
TOLL,toll,A,2,0.67,3.05555555555556,1.10996673093875,2.22,1.3,4,3,1,13.8333333333333,8,1857,4,1678,75022,1
TOMATE,tomate,N,0.95,1.7,2.18,0.91,6.09,1.41,6,6,3,5,0,0,0,0,95660.6,2
TON,ton,N,0.941176470588235,1.15315578780351,2.47619047619048,1.28914885172534,4.11538461538462,1.96625375934894,3,3,1,58.8333333333333,8,10265,5,10260.33,84030,1
TONFALL,tonfall,N,0,0,2.94117647058824,0.826936230559385,3.44444444444444,2.06827894099848,7,6,2,4.33333333333333,0,0,0,0,85951.8333333333,1
TONLOS,tonlos,A,-0.8,0.63,1.57894736842105,1.01739260823845,2.22,1.39,6,6,2,2.33333333333333,1,5,1,5,43743,1
TONNE,tonne,N,-0.35,0.8127277,2.21052631578947,0.854981960070962,5.13636364,1.61231731,5,4,2,74.1666666666667,6,108.17,1,90.33,113812,1
TOPFIT,topfit,A,2.3,0.67,3.55,1.19097483291276,3.44,1.24,6,6,2,1,0,0,0,0,56378.4,1
TORHEIT,torheit,N,-1.3,0.674948557710553,3.11111111111111,0.963381842865745,2.22222222222222,0.97182531580755,7,6,2,1.83333333333333,0,0,0,0,203281,1
TORKELN,torkeln,V,-0.6,0.7,3,1.03774904332554,5.56,1.51,7,7,2,2.33333333333333,0,0,0,0,65242,1
TORPEDO,torpedo,N,-1.7,0.948683298050514,3.5,1.2485285456936,6,1.4142135623731,7,7,3,0.833333333333333,0,0,0,0,37463,2
TORTE,torte,N,1.6,1.04629673,2.45,1.14593101656986,6,1.06904497,5,5,2,2.33333333333333,3,22.83,1,22,117844.25,1
TORTUR,tortur,N,-1.65,1.30887658,4.05555555555556,0.872604096080653,2.86363636,1.64158618,6,6,2,0.5,0,0,0,0,62630.4,2
TOT,tot,A,-2.5,0.85,4.16666666666667,0.923548145182799,4.78,1.56,3,3,1,78,0,0,0,0,21479,1
TOTE,tote,N,-2.6,0.699205898780101,4.17647058823529,0.88284300116492,5.88888888888889,1.36422546197874,4,4,2,46.5,9,68.33,0,0,104067,1
TÖTEN,töten,V,-2.70588235294118,0.759960595657348,4.43333333333333,1.16510568806775,6.38461538461539,0.852146610715461,5,5,2,50.6666666666667,5,9,0,0,651729.5,1
TOURIST,tourist,N,-0.2,1.03279555898864,2.22222222222222,0.87820375202191,5.55555555555556,1.23603308118261,7,6,2,15.3333333333333,0,0,0,0,93534.5,2
TOXISCH,toxisch,A,-1.8,1.03,3.63157894736842,0.895080773250814,2,1.32,7,6,2,0.5,2,2,0,0,195886.833333333,1
TRACHT,tracht,N,-0.6,0.699205898780101,1.68421052631579,1.00291971424256,5.77777777777778,1.39443337755679,6,5,1,5.33333333333333,3,11.67,1,5.67,223535.8,1
TRACHTEN,trachten,V,-1.2,0.42,3.26315789473684,1.04573765900535,2,1.22,8,7,2,5.66666666666667,3,111,2,86,345876.857142857,1
TRADITION,tradition,N,0.176470588235294,1.52694164988026,2.42105263157895,1.1697953037312,3.46153846153846,1.55514035973012,9,9,4,43.8333333333333,0,0,0,0,96710.5,4
TRAGE,trage,N,-0.45,1.09904265,2.55555555555556,1.04161764590537,4.59090909,1.8168285,5,5,2,4.16666666666667,3,900.67,2,897.17,138582.25,1
TRAGEN,tragen,V,0.117647058823529,0.945954892971405,1.89473684210526,0.875261030404661,5.11538461538462,1.68111684488433,6,6,2,330.666666666667,5,435,1,410.17,317709,1
TRAGIK,tragik,N,-1.15,1.18210339,3.68421052631579,1.05686284083011,2.72727273,1.63828651,6,6,2,5.33333333333333,1,0,0,0,56839.8,1
TRAGISCH,tragisch,A,-2.1,0.74,3.83333333333333,0.923548145182799,2.78,0.83,8,6,2,25,0,0,0,0,201023.571428571,1
TRAKTOR,traktor,N,0.27,1.42,2.77,1.27,5.41,1.87,7,7,2,18.17,0,0,0,0,57044.6666666667,1
TRAMPEL,trampel,N,-1.2,0.788810637746616,3,1.18817705157201,3.88888888888889,1.05409255338946,7,7,2,3.83333333333333,1,0.17,0,0,66081,1
TRANCE,trance,N,-0.1,0.875595035770913,2.6,1.46539019413009,4.88888888888889,0.927960727138336,6,5,2,1,0,0,0,0,82602.2,1
TRÄNE,träne,N,-0.617647058823529,1.74103253728935,3.78947368421053,0.976328005472037,6.03846153846154,1.37056978606036,5,5,2,31.5,1,3.5,0,0,122406,1
TRAUBE,traube,N,1.4,0.75393703,1.55555555555556,0.615698763455199,6.22727273,1.15188534,6,5,2,3.16666666666667,1,0.33,0,0,155459.4,1
TRAUER,trauer,N,-2.1,0.96790604,3.64705882352941,1.16946443247477,4,1.90237946,6,5,2,14,2,20.5,1,14.67,381631.8,1
TRAUERN,trauern,V,-2,0.82,3.05555555555556,1.10996673093875,4.56,1.24,7,6,2,6.66666666666667,0,0,0,0,326507.166666667,1
TRAUM,traum,N,1.5,0.707106781186548,2,0.973328526784575,4.88888888888889,1.90029237516523,5,4,1,37.5,1,3.33,0,0,111146.25,1
TRAUMA,trauma,N,-2.05,0.82557795,4.41176470588235,0.795206225564458,2.31818182,1.39339816,6,5,2,1.16666666666667,0,0,0,0,104783.2,1
TRAURIG,traurig,A,-2.1,0.88,2.83333333333333,0.923548145182799,4.67,1.58,7,6,2,32,1,1,0,0,111405,1
TRAURING,trauring,N,0,1.56347191994114,2.88888888888889,1.2313975269104,5.11111111111111,1.96497102042527,8,6,2,1,0,0,0,0,189214,1
TRAUUNG,trauung,N,1,1.4142135623731,2.94444444444444,1.21132995564293,6.11111111111111,1.05409255338946,7,5,2,9.16666666666667,0,0,0,0,162924.333333333,1
TREFFEN,treffen,V,1,1.18065210538049,2.68421052631579,1.24956132653501,4.61538461538462,1.69886840165854,7,6,2,303.333333333333,1,19.83,0,0,241383,1
TREFFER,treffer,N,1.9,0.875595035770913,3.14285714285714,1.1084094137869,5,1.22474487139159,7,6,2,19.8333333333333,1,303.33,1,303.33,316940.166666667,1
TREIBEN,treiben,V,-0.088235294117647,1.13798458366358,2.78571428571429,1.16609963544646,3.08,1.99833263830958,7,6,2,94.8333333333333,1,0.83,0,0,389477,1
TREND,trend,N,0.5,0.52704627669473,2.66666666666667,0.90748521297303,2.22222222222222,0.833333333333333,5,5,1,13.5,0,0,0,0,412803.75,1
TRENNEN,trennen,V,-1.5,0.929320377284585,3.57142857142857,1.25988157669742,3.92307692307692,1.59807576599051,7,6,2,64.1666666666667,3,36.83,0,0,441895.333333333,1
TRENNUNG,trennung,N,-1.7,0.948683298050514,4.29411764705882,0.77174363314129,3.44444444444444,1.13038833052088,8,6,2,20.3333333333333,0,0,0,0,293883.285714286,1
TREPPE,treppe,N,0.05,0.65,2.36,1.22,5.95,1.05,6,5,2,28,3,71.17,1,71,66389.6,1
TRESOR,tresor,N,1,1.23,2.91,1.48,5.68,1.67,6,6,2,1.83,1,0,0,0,133274.2,2
TRETEN,treten,V,-1.11764705882353,1.17459743928932,2.63157894736842,1.06513047274811,4.19230769230769,1.83344987974541,6,6,2,281,2,1,0,0,336292.2,1
TREU,treu,A,2.2,0.79,2.33333333333333,1.4142135623731,3.11,1.27,4,3,1,29.1666666666667,0,0,0,0,118626.666666667,1
TREUE,treue,N,2,1.52177182,2.55555555555556,1.3814835257889,3,1.77281052,5,4,2,16,0,0,0,0,94570.75,1
TREULOS,treulos,A,-2.1,0.74,2.42105263157895,1.30451308386114,2.44,1.24,7,6,2,1.33333333333333,0,0,0,0,68155.5,1
TRIANGEL,triangel,N,0.27,1.08,2.05,1,5.41,1.76,8,7,3,0.17,0,0,0,0,149915.428571429,1
TRIEB,trieb,N,0.1,0.875595035770913,4.10526315789474,0.65783625471062,2.88888888888889,1.36422546197874,5,4,1,3.16666666666667,1,0,0,0,126932,1
TRIEFEN,triefen,V,-0.911764705882353,1.13798458366358,2.31578947368421,1.10818327700728,3.96153846153846,2.08769287455352,7,6,2,32.6666666666667,1,0,0,0,262786.166666667,1
TRINKEN,trinken,V,1.42424242424242,1.00094652174526,2.52380952380952,1.12334534400814,5.69230769230769,1.6677944901991,7,7,2,79,3,3.5,0,0,310202.666666667,1
TRIST,trist,A,-1.8,0.42,2.65,1.38696943388321,3.78,1.39,5,5,1,1.5,6,265,5,115,132378,1
TRITT,tritt,N,-0.9,0.567646212197547,2.84210526315789,1.25888654041475,5.55555555555556,1.0137937550497,5,4,1,7.66666666666667,4,9.33,0,0,101542,1
TRIUMPH,triumph,N,2,0.666666666666667,3.875,0.957427107756338,4.22222222222222,1.20185042515466,7,6,2,18.1666666666667,0,0,0,0,37413,2
TROMMEL,trommel,N,0.27,1.39,3.23,1.31,5.91,1.41,7,6,2,58.83,0,0,0,0,77831.5,1
TROPEN,tropen,N,1.2,0.69585237,2.78947368421053,1.18222705886536,5,1.69030851,6,6,2,0.833333333333333,0,0,0,0,235588.8,1
TROPFEN,tropfen,V,-0.4,0.84,2.05555555555556,0.802365782965103,6.11,0.93,7,6,2,14.3333333333333,0,0,0,0,207608.666666667,1
TROPISCH,tropisch,A,1.2,0.79,2.94736842105263,1.35292621998583,5.89,0.78,8,6,2,6.83333333333333,0,0,0,0,183844.142857143,1
TROST,trost,N,1.4,1.26491106406735,2.15789473684211,1.21395395733377,3.66666666666667,1.3228756555323,5,5,1,12.1666666666667,5,21.67,1,12.83,88419.75,1
TROSTLOS,trostlos,A,-2.1,0.57,3.33333333333333,1.37198868114007,4,1.73,8,8,2,4.16666666666667,0,0,0,0,60164.8571428571,1
TROTZ,trotz,N,-0.823529411764706,1.24244598041937,3,1.24721912892465,3.26923076923077,1.99113419553163,5,4,1,177.833333333333,2,1.33,0,0,46018.75,1
TROTZIG,trotzig,A,-1.1,0.57,3.26315789473684,0.933458638205125,4.44,1.67,7,6,2,3.66666666666667,1,2,0,0,53887.6666666667,1
TRUG,trug,N,-2,0.666666666666667,2.83333333333333,1.20049009599756,2.22222222222222,0.440958551844098,4,4,1,1.83333333333333,4,8.67,2,8.33,47454.3333333333,1
TRUHE,truhe,N,0.85,1.08942283,2.14285714285714,1.19522860933439,5.18181818,1.46827932,5,4,2,1.83333333333333,0,0,0,0,88883.25,1
TRUNKEN,trunken,A,-0.2,0.79,2.88888888888889,0.900254139862666,4.33,1.73,7,7,2,1.5,3,483,2,474,273838,1
TRUPPE,truppe,N,-1.35294117647059,1.32304407817675,3.33333333333333,1.02899151085505,4.80769230769231,1.54968979526177,6,5,2,71,4,227.5,1,199.17,31418.6,1
TUGEND,tugend,N,1.4,0.699205898780101,2.42105263157895,1.12129832851051,2.22222222222222,1.48136573621926,6,6,2,12.6666666666667,1,141.67,1,141.67,345714.6,1
TULPE,tulpe,N,1.55,0.75915465,1.64705882352941,1.11474080342631,5.90909091,1.41114917,5,5,2,1.16666666666667,0,0,0,0,19373,1
TUMOR,tumor,N,-2.7,0.57124057,4.5,0.888523316638639,4.27272727,1.93173542,5,5,2,1,3,14.83,2,14.67,52553.5,1
TUMULT,tumult,N,-1.1,0.994428926011753,3.95,1.05006265477226,5.11111111111111,1.69148192751537,6,6,2,3.33333333333333,0,0,0,0,33140,2
TUNNEL,tunnel,N,-0.7,1.08093527,2.21052631578947,1.03166248617468,5.68181818,1.17052547,6,5,2,5.83333333333333,0,0,0,0,172036.2,1
TURBAN,turban,N,-0.32,0.99,2.41,0.91,5.59,1.33,6,6,2,0.67,0,0,0,0,82383,1
TURM,turm,N,0.27,1.03,2.64,1.09,5.64,1.14,4,4,1,17.83,3,6,0,0,43655,1
TUSCHELN,tuscheln,V,-1.3,0.48,3,1.05409255338946,4.33,1.5,8,6,2,0.833333333333333,3,4,1,2,215600.142857143,1
TYPHUS,typhus,N,-2,1.05409255338946,3.38888888888889,1.24328260423241,2.11111111111111,1.16666666666667,6,5,2,1,1,0,0,0,23318,1
TYRANN,tyrann,N,-2.6,0.843274042711568,3.80952380952381,1.12334534400814,4.77777777777778,0.97182531580755,6,5,2,1.66666666666667,0,0,0,0,90627.2,2
ÜBEL,übel,N,-1.82352941176471,0.90354816528369,3.61111111111111,0.849836585598797,4.42307692307692,1.70113084559835,4,4,2,30.1666666666667,2,2817.83,2,2817.83,254486.5,1
ÜBELKEIT,übelkeit,N,-2,0.67,3.21052631578947,1.1342617456312,5.11,1.17,8,7,3,1.5,0,0,0,0,237534.666666667,1
ÜBEN,üben,V,0.382352941176471,1.23127689036571,2.47619047619048,1.24976188208185,3.5,1.17473401244707,4,4,2,46.3333333333333,4,3288.17,3,3258,700048,1
ÜBERFALL,überfall,N,-2.1,0.57,4,1.02899151085505,5.33,1,8,7,3,18.5,0,0,0,0,367520.333333333,1
ÜBERGEBEN,übergeben,V,-0.588235294117647,1.25812865023207,2.15789473684211,0.958190302064658,4.11538461538462,2.02636468735365,9,9,4,39.3333333333333,0,148,0,0,521779.428571429,1
ÜBERGEHEN,übergehen,V,-0.970588235294118,0.968763476704604,2.47368421052632,1.26352333894953,1.96153846153846,1.14824280466352,9,8,4,34.6666666666667,0,102,0,0,507209.571428571,3
ÜBERLEGEN,überlegen,V,0.735294117647059,0.86370672384371,2.10526315789474,1.14962490704603,3.26923076923077,1.80128159503599,9,9,4,69.5,0,97,0,0,496334,1
ÜBERMUT,übermut,N,-0.1,1.29,3.72222222222222,0.751903901522118,3.89,1.54,7,7,3,3.66666666666667,0,0,0,0,388164.8,1
ÜBERNAHME,übernahme,N,-1,1.15470053837925,2.36842105263158,1.11607080200484,2.42307692307692,1.47439687799661,9,8,4,30.5,0,0,0,0,311862.142857143,1
ÜBERSEHEN,übersehen,V,-0.823529411764706,1.02899151085505,1.84210526315789,0.834210065120613,2.42307692307692,1.41910047348528,9,8,4,38.6666666666667,0,51,0,0,515776,1
ÜBERWINDEN,überwinden,V,0.970588235294118,1.05845210359986,2.78947368421053,0.917662935482248,2.53846153846154,1.39228644267677,10,10,4,57.6666666666667,0,96,0,0,605628,3
ÜBERZEUGEN,überzeugen,V,0.5,0.992395326897746,2.95238095238095,0.920662287496912,2.88461538461538,1.58308365102854,10,9,4,101.333333333333,0,0,0,0,421242.75,3
UFERLOS,uferlos,A,-1.3,1.16,2.73684210526316,1.484815935587,2.78,1.99,7,7,3,1.33333333333333,0,0,0,0,285871.166666667,1
UHR,uhr,N,0.088235294117647,1.13798458366358,1.78947368421053,0.917662935482247,6.73076923076923,0.72430337885128,3,2,1,732.5,4,2318.83,1,2269.83,60625.5,1
UMARMEN,umarmen,V,2.2,0.42,2.72222222222222,1.17851130197758,6.33,0.71,7,7,3,6,0,0,0,0,234052.5,2
UMBRUCH,umbruch,N,0,1.15470053837925,3.5,0.923548145182799,3.33333333333333,0.866025403784439,7,6,2,2,0,0,0,0,160245.333333333,1
UMFANG,umfang,N,0.15,0.933302,2.35,0.875093979915421,2.5,1.50396302,6,5,2,62.6666666666667,2,19.33,0,0,103640.4,1
UMRINGEN,umringen,V,0,1.15,2.77777777777778,1.0032626514091,4.44,1.42,8,7,3,2.83333333333333,0,0,0,0,321433,2
UMSATZ,umsatz,N,0.088235294117647,1.42206949194781,2.72222222222222,0.894792486988599,2.38461538461538,1.44435239680413,6,5,2,152.166666666667,0,0,0,0,44810.6,1
UMSICHT,umsicht,N,1.5,0.52704627669473,1.76470588235294,0.664211164155071,2.66666666666667,1.4142135623731,7,6,2,3.66666666666667,0,0,0,0,231918.333333333,1
UMSONST,umsonst,A,0.4,1.65,1.89473684210526,1.04853002087607,2,1.58,7,7,2,12.8333333333333,0,0,0,0,98059,2
UMSORGEN,umsorgen,V,1.5,0.71,2.33333333333333,0.90748521297303,4.11,1.76,8,8,3,0.666666666666667,0,0,0,0,231162.285714286,2
UMSTURZ,umsturz,N,-1,0.666666666666667,3.0952380952381,1.26114082896249,2.88888888888889,1.36422546197874,7,7,2,3.83333333333333,0,0,0,0,67405.1666666667,1
UMTRUNK,umtrunk,N,1.3,0.674948557710553,2.77777777777778,0.942809041582063,4.77777777777778,1.20185042515466,7,7,2,0.5,0,0,0,0,99189.8333333333,1
UMWEG,umweg,N,-1.05,0.75915465,3.05263157894737,1.02597835208515,2.72727273,1.51757382,5,5,2,12.8333333333333,0,0,0,0,77746.75,1
UNART,unart,N,-1.4,0.516397779494322,3.05555555555556,0.998364675929488,2.11111111111111,0.781735959970572,5,5,2,0.666666666666667,0,0,0,0,158735.5,1
UNBEFUGT,unbefugt,A,-1.2,0.63,3.05263157894737,1.02597835208515,1.78,0.83,8,8,3,1.5,0,0,0,0,116323.428571429,1
UNBEQUEM,unbequem,A,-1.6,0.7,3.11111111111111,0.963381842865745,3.78,1.39,8,8,3,7.16666666666667,0,0,0,0,118511.857142857,1
UNDANK,undank,N,-1.8,0.7677719,3.11111111111111,1.02261998512983,1.95454545,1.0900971,6,6,2,0.833333333333333,0,0,0,0,215176.6,1
UNDING,unding,N,-1.2,1.19648608,2.77777777777778,1.06027496741928,1.5,0.80178373,6,5,2,0.5,1,1,1,1,310148.8,1
UNFAIR,unfair,A,-2,0.82,2.94736842105263,1.50826184768083,2.33,0.71,6,5,2,3.83333333333333,0,0,0,0,100617.6,1
UNFALL,unfall,N,-2.35,0.67082039,4.23809523809524,0.700340053457026,4.31818182,1.80966621,6,5,2,51.8333333333333,2,4.83,0,0,147080.6,1
UNFRIEDE,unfriede,N,-2.2,1.03279555898864,3.27777777777778,0.9582800496696,3,1.3228756555323,8,7,3,0.833333333333333,0,0,0,0,261260.857142857,1
UNFUG,unfug,N,-0.2,1.36111409,3.38888888888889,0.777544316035229,2.40909091,1.36831808,5,5,2,4.83333333333333,0,0,0,0,108822.5,1
UNGEAHNT,ungeahnt,A,-0.1,0.74,2.83333333333333,0.618346942400842,1.67,0.71,8,7,3,2.5,0,0,0,0,156649.714285714,1
UNGEDULD,ungeduld,N,-1.1,0.875595035770913,3.44444444444444,0.511309992564914,3.22222222222222,1.30170827931778,8,8,3,7.5,0,0,0,0,145215.714285714,1
UNGEHEUER,ungeheuer,N,-1.61764705882353,1.34873017456383,3.42857142857143,0.978336781043653,5.92307692307692,1.57284651312395,9,8,4,39.6666666666667,0,0,0,0,347873.875,1
UNGESUND,ungesund,A,-1.7,0.95,2.36842105263158,1.25656172487509,2.89,1.9,8,8,3,1.5,0,0,0,0,256294,1
UNGNADE,ungnade,N,-1.7,0.823272602348565,3.33333333333333,1.08465228909328,2.33333333333333,0.866025403784439,7,7,3,1.16666666666667,0,0,0,0,269274.166666667,1
UNHEIL,unheil,N,-2.15,0.67082039,4.52941176470588,0.624264272846798,2.95454545,1.73142586,6,5,2,25.5,0,0,0,0,260583.2,1
UNKOSTEN,unkosten,N,-1.7,0.483045891539648,3,0.840168050416806,1.77777777777778,0.97182531580755,8,8,3,5,0,0,0,0,286552,1
UNKRAUT,unkraut,N,-1,0.942809041582063,1.85714285714286,1.01418510567422,6,1,7,6,2,4.16666666666667,0,0,0,0,138549.5,1
UNLUST,unlust,N,-1.6,0.82078268,2.70588235294118,1.10480235123488,2.63636364,1.59001212,6,6,2,1.83333333333333,0,0,0,0,147678.8,1
UNMENSCH,unmensch,N,-2.5,0.707106781186548,3.94117647058824,1.19742370504837,3.11111111111111,1.45296631451356,8,6,2,5.33333333333333,1,1.33,0,0,376994.142857143,1
UNMUT,unmut,N,-1.65,0.67082039,3.125,1.08781125813871,2.13636364,1.08212553,5,5,2,4.16666666666667,2,5.5,0,0,116108.75,1
UNNAHBAR,unnahbar,A,-0.6,0.52,1.94736842105263,1.0787690624311,3.11,1.54,8,7,3,0.666666666666667,0,0,0,0,107321.571428571,2
UNRAT,unrat,N,-1.5,0.9459053,2.58823529411765,1.1213175023946,3.54545455,1.71067441,5,5,2,1.83333333333333,1,3.67,1,3.67,143769.5,1
UNRECHT,unrecht,N,-2.02941176470588,0.999554267862857,4,0.935414346693485,2.53846153846154,1.70248686880737,7,6,2,42.1666666666667,1,2.67,0,0,256515.5,1
UNRUH,unruh,N,-1.2,1.00524938,3.57894736842105,1.1697953037312,2.36363636,1.25529183,5,4,2,12.1666666666667,0,0,0,0,115446.5,1
UNRUHE,unruhe,N,-1.3,0.823272602348565,3.42105263157895,1.07060675806262,3.55555555555556,1.66666666666667,6,5,3,26.8333333333333,0,0,0,0,137001.6,1
UNSCHULD,unschuld,N,1,1.15470053837925,2.55555555555556,0.855585263892997,1.88888888888889,1.05409255338946,8,6,2,6.83333333333333,0,0,0,0,217394.285714286,1
UNSINN,unsinn,N,-1,1.49071198499986,3.36842105263158,1.11607080200484,2.22222222222222,0.97182531580755,6,5,2,18,0,0,0,0,261450,1
UNTAT,untat,N,-1.7,1.1742859,3.33333333333333,1.08465228909328,2.40909091,1.50108186,5,5,2,3.66666666666667,1,1.83,0,0,160530,1
UNTERGANG,untergang,N,-1.85294117647059,1.10460065294908,3.86666666666667,0.937102406111642,4.53846153846154,1.98455575342734,9,8,3,43.3333333333333,0,0,0,0,342663.75,1
UNTERTON,unterton,N,-0.9,0.737864787372622,2.9047619047619,1.09108945117996,2.22222222222222,1.30170827931778,8,8,3,2.66666666666667,1,7.17,1,7.17,356731,1
UNTIER,untier,N,-1.2,0.69585237,3.5,1.04318516770401,2.86363636,1.95899524,6,5,2,1,1,0.17,0,0,478933.4,1
UNTREUE,untreue,N,-2.7,0.483045891539648,4.28571428571429,0.783763812819726,3.11111111111111,1.26929551764398,7,6,3,1,0,0,0,0,146226.166666667,1
UNWESEN,unwesen,N,-1.6,0.516397779494322,3.27777777777778,0.9582800496696,2.33333333333333,0.707106781186547,7,7,3,1.5,1,3.5,1,3.5,353370.666666667,1
UNWETTER,unwetter,N,-1.2,0.788810637746616,3.77777777777778,0.942809041582063,6,1.22474487139159,8,7,3,4.66666666666667,0,0,0,0,351776.571428571,1
URLAUB,urlaub,N,2.45,0.51041779,2.5625,1.09354164682162,5.09090909,1.82336922,6,5,2,45.6666666666667,0,0,0,0,85516.6,1
URLAUBER,urlauber,N,1.9,0.875595035770913,2.375,0.718795288428261,5,1.58113883008419,8,7,3,6.16666666666667,1,0.33,0,0,325860.285714286,1
URNE,urne,N,-1.6,1.17378779077727,2.94444444444444,1.21132995564293,6.33333333333333,0.866025403784438,4,4,2,2.33333333333333,0,0,0,0,100684.666666667,1
URTEIL,urteil,N,-0.15,1.18210339,3.22222222222222,0.73208449814096,3.04545455,1.52681657,6,5,2,96.3333333333333,0,0,0,0,218323.8,1
URWALD,urwald,N,1.35,1.03998988,2.61111111111111,0.978527638786601,5.77272727,0.97256745,6,6,2,6.5,0,0,0,0,62972.2,1
VAMPIR,vampir,N,-0.5,1.67017175,3.72222222222222,0.826442094733631,5.63636364,1.52894157,6,6,2,0.5,0,0,0,0,25228.4,1
VANILLE,vanille,N,1.3,0.674948557710553,2.33333333333333,1.18817705157201,5.55555555555556,1.0137937550497,7,7,3,3.5,0,0,0,0,116129.5,2
VATER,vater,N,2.1,1.28668393770792,2.66666666666667,1.23669388480168,6.55555555555556,0.726483157256779,5,5,2,234.333333333333,2,14.33,0,0,458524.5,1
VATERLAND,vaterland,N,-0.352941176470588,1.92089551308563,2.36842105263158,1.211542924254,3.53846153846154,2.04412855233264,9,9,3,37.6666666666667,0,0,0,0,313959.5,1
VEHEMENZ,vehemenz,N,-0.4,0.966091783079296,3.58823529411765,0.939336436627725,2.11111111111111,1.26929551764398,8,8,3,1.16666666666667,1,1.17,0,0,235358.285714286,3
VEILCHEN,veilchen,N,1,1.05409255338946,2,0.970142500145332,6.55555555555556,0.726483157256779,8,6,2,1.5,2,21,2,21,400713.428571429,1
VENTIL,ventil,N,0.45,0.88704121,2.57894736842105,1.12129832851051,4.27272727,1.93173542,6,6,2,3.83333333333333,0,0,0,0,281306.8,2
VENUS,venus,N,1.6,0.94032469,3,1.211060141639,4.09090909,1.97385508,5,5,2,14.6666666666667,0,0,0,0,315124.75,1
VERANDA,veranda,N,1.1,0.994428926011753,1.83333333333333,0.923548145182799,5.88888888888889,1.61589328580544,7,7,3,2.5,0,0,0,0,391178.833333333,2
VERÄNDERN,verändern,V,0.764705882352941,1.32707980919173,2.80952380952381,1.12334534400814,3.11538461538462,1.79614972821139,9,9,3,82.8333333333333,0,0,0,0,729408.666666667,2
VERARMEN,verarmen,V,-1.8,0.42,3.66666666666667,1.13759291798904,2.89,1.17,8,8,3,2.33333333333333,1,2,0,0,424132.571428571,2
VERBAND,verband,N,-1.18,1.26,2.95,1.17,5.32,1.67,7,7,2,81.17,2,6.67,0,0,367078,2
VERBESSERN,verbessern,V,0.941176470588235,1.07142432729827,2.89473684210526,0.994134846772434,2.57692307692308,1.52769308234545,10,9,3,82.1666666666667,0,0,0,0,454892,2
VERBIETEN,verbieten,V,-1.55882352941176,0.894128201457549,3.23809523809524,1.30018313728343,3.23076923076923,1.79572141063568,9,8,3,38.1666666666667,0,199,1,52,416366,2
VERBINDEN,verbinden,V,1.20588235294118,1.0380462932605,2.52631578947368,1.12390297389803,3.76923076923077,1.47804444608929,9,9,3,125.5,0,199,1,55,564632.875,2
VERBOT,verbot,N,-1.8,0.61558701,3.28571428571429,0.956182887467515,2.63636364,1.67745427,6,6,2,30.8333333333333,0,0,0,0,328617.6,2
VERBOTEN,verboten,A,-1.7,0.48,3.5,0.857492925712544,2.44,1.33,8,8,3,22.8333333333333,1,8,0,0,420935.285714286,2
VERBRECHEN,verbrechen,N,-2.02941176470588,0.904041233896259,3.57142857142857,1.31736469341247,4.84615384615385,1.68978833449181,10,9,3,44.3333333333333,0,99,0,0,436699.777777778,2
VERDACHT,verdacht,N,-0.7,0.674948557710553,3.47619047619048,0.813575295780767,2.44444444444444,1.23603308118261,8,7,2,27.3333333333333,0,0,0,0,388426.714285714,2
VERDANKEN,verdanken,V,1.14705882352941,1.30575307288324,2.61904761904762,1.16086995293144,2.69230769230769,1.76111852569282,9,9,3,31.5,0,49,0,0,392818,2
